PST,Temp_degC,mV,pH
2020-03-03T11:25:20Z,24.45,-83.16,7.95
2020-03-03T11:25:25Z,24.45,-83.16,7.95
2020-03-03T11:25:30Z,24.45,-83.16,7.95
2020-03-03T11:25:35Z,24.45,-83.16,7.95
2020-03-03T11:25:40Z,24.45,-83.16,7.95
2020-03-03T11:25:45Z,24.45,-83.17,7.95
2020-03-03T11:25:50Z,24.45,-83.17,7.95
2020-03-03T11:25:55Z,24.45,-83.17,7.95
2020-03-03T11:26:00Z,24.45,-83.17,7.95
2020-03-03T11:26:05Z,24.45,-83.19,7.95
2020-03-03T11:26:10Z,24.45,-83.19,7.95
2020-03-03T11:26:15Z,24.45,-83.19,7.95
2020-03-03T11:26:20Z,24.45,-83.19,7.95
2020-03-03T11:26:25Z,24.45,-83.19,7.95
2020-03-03T11:26:30Z,24.42,-83.19,7.95
2020-03-03T11:26:35Z,24.42,-83.21,7.95
2020-03-03T11:26:40Z,24.42,-83.21,7.95
2020-03-03T11:26:45Z,24.42,-83.21,7.95
2020-03-03T11:26:50Z,24.42,-83.21,7.95
2020-03-03T11:26:55Z,24.42,-83.22,7.95
2020-03-03T11:27:00Z,24.42,-83.22,7.95
2020-03-03T11:27:05Z,24.42,-83.24,7.95
2020-03-03T11:27:10Z,24.42,-83.24,7.95
2020-03-03T11:27:15Z,24.42,-83.24,7.95
2020-03-03T11:27:20Z,24.42,-83.24,7.95
2020-03-03T11:27:25Z,24.42,-83.28,7.95
2020-03-03T11:27:30Z,24.42,-83.25,7.95
2020-03-03T11:27:35Z,24.42,-83.25,7.95
2020-03-03T11:27:40Z,24.42,-83.27,7.95
2020-03-03T11:27:45Z,24.42,-83.27,7.95
2020-03-03T11:27:50Z,24.42,-83.27,7.95
2020-03-03T11:27:55Z,24.42,-83.27,7.95
2020-03-03T11:28:00Z,24.4,-83.28,7.95
2020-03-03T11:28:05Z,24.4,-83.27,7.95
2020-03-03T11:28:10Z,24.4,-83.28,7.95
2020-03-03T11:28:15Z,24.4,-83.28,7.95
2020-03-03T11:28:20Z,24.4,-83.28,7.95
2020-03-03T11:28:25Z,24.4,-83.3,7.95
2020-03-03T11:28:30Z,24.4,-83.3,7.95
2020-03-03T11:28:35Z,24.4,-83.3,7.95
2020-03-03T11:28:40Z,24.4,-83.3,7.95
2020-03-03T11:28:45Z,24.4,-83.32,7.95
2020-03-03T11:28:50Z,24.4,-83.32,7.95
2020-03-03T11:28:55Z,24.4,-83.32,7.95
2020-03-03T11:29:00Z,24.4,-83.32,7.95
2020-03-03T11:29:05Z,24.4,-83.33,7.95
2020-03-03T11:29:10Z,24.4,-83.33,7.95
2020-03-03T11:29:15Z,24.4,-83.33,7.95
2020-03-03T11:29:20Z,24.38,-83.33,7.95
2020-03-03T11:29:25Z,24.38,-83.35,7.95
2020-03-03T11:29:30Z,24.38,-83.35,7.95
2020-03-03T11:29:35Z,24.38,-83.35,7.95
2020-03-03T11:29:40Z,24.38,-83.35,7.95
2020-03-03T11:29:45Z,24.38,-83.35,7.95
2020-03-03T11:29:50Z,24.38,-83.36,7.95
2020-03-03T11:29:55Z,24.38,-83.36,7.95
2020-03-03T11:30:00Z,24.38,-83.36,7.95
2020-03-03T11:30:05Z,24.38,-83.36,7.95
2020-03-03T11:30:10Z,24.38,-83.38,7.96
2020-03-03T11:30:15Z,24.38,-83.38,7.96
2020-03-03T11:30:20Z,24.38,-83.38,7.96
2020-03-03T11:30:25Z,24.38,-83.38,7.96
2020-03-03T11:30:30Z,24.35,-83.39,7.96
2020-03-03T11:30:35Z,24.35,-83.39,7.96
2020-03-03T11:30:40Z,24.35,-83.39,7.96
2020-03-03T11:30:45Z,24.35,-83.39,7.96
2020-03-03T11:30:50Z,24.35,-83.39,7.96
2020-03-03T11:30:55Z,24.35,-83.41,7.96
2020-03-03T11:31:00Z,24.35,-83.41,7.96
2020-03-03T11:31:05Z,24.35,-83.41,7.96
2020-03-03T11:31:10Z,24.35,-83.41,7.96
2020-03-03T11:31:15Z,24.35,-83.41,7.96
2020-03-03T11:31:20Z,24.35,-83.41,7.96
2020-03-03T11:31:25Z,24.35,-83.42,7.96
2020-03-03T11:31:30Z,24.35,-83.42,7.96
2020-03-03T11:31:35Z,24.33,-83.42,7.96
2020-03-03T11:31:40Z,24.33,-83.42,7.96
2020-03-03T11:31:45Z,24.33,-83.44,7.96
2020-03-03T11:31:50Z,24.33,-83.44,7.96
2020-03-03T11:31:55Z,24.33,-83.44,7.96
2020-03-03T11:32:00Z,24.33,-83.44,7.96
2020-03-03T11:32:05Z,24.33,-83.46,7.96
2020-03-03T11:32:10Z,24.33,-83.46,7.96
2020-03-03T11:32:15Z,24.33,-83.46,7.96
2020-03-03T11:32:20Z,24.33,-83.46,7.96
2020-03-03T11:32:25Z,24.33,-83.46,7.96
2020-03-03T11:32:30Z,24.33,-83.46,7.96
2020-03-03T11:32:35Z,24.33,-83.46,7.96
2020-03-03T11:32:40Z,24.33,-83.47,7.96
2020-03-03T11:32:45Z,24.3,-83.46,7.96
2020-03-03T11:32:50Z,24.3,-83.47,7.96
2020-03-03T11:32:55Z,24.3,-83.47,7.96
2020-03-03T11:33:00Z,24.3,-83.47,7.96
2020-03-03T11:33:05Z,24.3,-83.47,7.96
2020-03-03T11:33:10Z,24.3,-83.47,7.96
2020-03-03T11:33:15Z,24.3,-83.47,7.96
2020-03-03T11:33:20Z,24.3,-83.49,7.96
2020-03-03T11:33:25Z,24.3,-83.49,7.96
2020-03-03T11:33:30Z,24.3,-83.47,7.96
2020-03-03T11:33:35Z,24.3,-83.49,7.96
2020-03-03T11:33:40Z,24.3,-83.49,7.96
2020-03-03T11:33:45Z,24.3,-83.49,7.96
2020-03-03T11:33:50Z,24.3,-83.49,7.96
2020-03-03T11:33:55Z,24.3,-83.49,7.96
2020-03-03T11:34:00Z,24.3,-83.49,7.96
2020-03-03T11:34:05Z,24.3,-83.47,7.96
2020-03-03T11:34:10Z,24.3,-83.49,7.96
2020-03-03T11:34:15Z,24.3,-83.49,7.96
2020-03-03T11:34:20Z,24.3,-83.47,7.96
2020-03-03T11:34:25Z,24.28,-83.47,7.96
2020-03-03T11:34:30Z,24.3,-83.49,7.96
2020-03-03T11:34:35Z,24.3,-83.47,7.96
2020-03-03T11:34:40Z,24.3,-83.47,7.96
2020-03-03T11:34:45Z,24.3,-83.47,7.96
2020-03-03T11:34:50Z,24.3,-83.47,7.96
2020-03-03T11:34:55Z,24.3,-83.47,7.96
2020-03-03T11:35:00Z,24.3,-83.46,7.96
2020-03-03T11:35:05Z,24.3,-83.46,7.96
2020-03-03T11:35:10Z,24.3,-83.46,7.96
2020-03-03T11:35:15Z,24.3,-83.46,7.96
2020-03-03T11:35:20Z,24.3,-83.44,7.96
2020-03-03T11:35:25Z,24.3,-83.42,7.96
2020-03-03T11:35:30Z,24.3,-83.42,7.96
2020-03-03T11:35:35Z,24.3,-83.42,7.96
2020-03-03T11:35:40Z,24.3,-83.41,7.96
2020-03-03T11:35:45Z,24.3,-83.39,7.96
2020-03-03T11:35:50Z,24.3,-83.39,7.96
2020-03-03T11:35:55Z,24.3,-83.39,7.96
2020-03-03T11:36:00Z,24.3,-83.38,7.96
2020-03-03T11:36:05Z,24.3,-83.38,7.96
2020-03-03T11:36:10Z,24.3,-83.38,7.96
2020-03-03T11:36:15Z,24.33,-83.36,7.96
2020-03-03T11:36:20Z,24.33,-83.36,7.96
2020-03-03T11:36:25Z,24.33,-83.36,7.96
2020-03-03T11:36:30Z,24.33,-83.36,7.96
2020-03-03T11:36:35Z,24.33,-83.36,7.96
2020-03-03T11:36:40Z,24.33,-83.36,7.96
2020-03-03T11:36:45Z,24.33,-83.35,7.95
2020-03-03T11:36:50Z,24.33,-83.35,7.95
2020-03-03T11:36:55Z,24.33,-83.35,7.95
2020-03-03T11:37:00Z,24.35,-83.35,7.95
2020-03-03T11:37:05Z,24.35,-83.33,7.95
2020-03-03T11:37:10Z,24.35,-83.35,7.95
2020-03-03T11:37:15Z,24.35,-83.33,7.95
2020-03-03T11:37:20Z,24.35,-83.35,7.95
2020-03-03T11:37:25Z,24.35,-83.33,7.95
2020-03-03T11:37:30Z,24.35,-83.33,7.95
2020-03-03T11:37:35Z,24.35,-83.33,7.95
2020-03-03T11:37:40Z,24.35,-83.33,7.95
2020-03-03T11:37:45Z,24.35,-83.32,7.95
2020-03-03T11:37:50Z,24.35,-83.32,7.95
2020-03-03T11:37:55Z,24.35,-83.32,7.95
2020-03-03T11:38:00Z,24.38,-83.32,7.95
2020-03-03T11:38:05Z,24.38,-83.32,7.95
2020-03-03T11:38:10Z,24.38,-83.32,7.95
2020-03-03T11:38:15Z,24.38,-83.32,7.95
2020-03-03T11:38:20Z,24.38,-83.3,7.95
2020-03-03T11:38:25Z,24.38,-83.32,7.95
2020-03-03T11:38:30Z,24.38,-83.32,7.95
2020-03-03T11:38:35Z,24.38,-83.32,7.95
2020-03-03T11:38:40Z,24.38,-83.32,7.95
2020-03-03T11:38:45Z,24.38,-83.32,7.95
2020-03-03T11:38:50Z,24.38,-83.32,7.95
2020-03-03T11:38:55Z,24.38,-83.32,7.95
2020-03-03T11:39:00Z,24.38,-83.32,7.95
2020-03-03T11:39:05Z,24.38,-83.33,7.95
2020-03-03T11:39:10Z,24.38,-83.33,7.95
2020-03-03T11:39:15Z,24.38,-83.33,7.95
2020-03-03T11:39:20Z,24.38,-83.33,7.95
2020-03-03T11:39:25Z,24.38,-83.33,7.95
2020-03-03T11:39:30Z,24.38,-83.33,7.95
2020-03-03T11:39:35Z,24.38,-83.33,7.95
2020-03-03T11:39:40Z,24.38,-83.33,7.95
2020-03-03T11:39:45Z,24.38,-83.33,7.95
2020-03-03T11:39:50Z,24.38,-83.33,7.95
2020-03-03T11:39:55Z,24.4,-83.33,7.95
2020-03-03T11:40:00Z,24.4,-83.35,7.95
2020-03-03T11:40:05Z,24.4,-83.33,7.95
2020-03-03T11:40:10Z,24.4,-83.35,7.95
2020-03-03T11:40:15Z,24.4,-83.33,7.95
2020-03-03T11:40:20Z,24.4,-83.35,7.95
2020-03-03T11:40:25Z,24.4,-83.35,7.95
2020-03-03T11:40:30Z,24.4,-83.35,7.95
2020-03-03T11:40:35Z,24.4,-83.35,7.95
2020-03-03T11:40:40Z,24.4,-83.35,7.95
2020-03-03T11:40:45Z,24.4,-83.35,7.95
2020-03-03T11:40:50Z,24.4,-83.35,7.95
2020-03-03T11:40:55Z,24.4,-83.35,7.95
2020-03-03T11:41:00Z,24.4,-83.35,7.95
2020-03-03T11:41:05Z,24.4,-83.35,7.95
2020-03-03T11:41:10Z,24.4,-83.35,7.95
2020-03-03T11:41:15Z,24.4,-83.35,7.95
2020-03-03T11:41:20Z,24.4,-83.35,7.95
2020-03-03T11:41:25Z,24.4,-83.35,7.95
2020-03-03T11:41:30Z,24.4,-83.35,7.95
2020-03-03T11:41:35Z,24.4,-83.35,7.95
2020-03-03T11:41:40Z,24.4,-83.35,7.95
2020-03-03T11:41:45Z,24.4,-83.35,7.95
2020-03-03T11:41:50Z,24.4,-83.35,7.95
2020-03-03T11:41:55Z,24.4,-83.35,7.95
2020-03-03T11:42:00Z,24.4,-83.35,7.95
2020-03-03T11:42:05Z,24.4,-83.36,7.95
2020-03-03T11:42:10Z,24.4,-83.35,7.95
2020-03-03T11:42:15Z,24.4,-83.35,7.95
2020-03-03T11:42:20Z,24.4,-83.35,7.95
2020-03-03T11:42:25Z,24.4,-83.39,7.96
2020-03-03T11:42:30Z,24.4,-83.36,7.95
2020-03-03T11:42:35Z,24.4,-83.36,7.95
2020-03-03T11:42:40Z,24.4,-83.36,7.95
2020-03-03T11:42:45Z,24.4,-83.36,7.95
2020-03-03T11:42:50Z,24.4,-83.36,7.95
2020-03-03T11:42:55Z,24.4,-83.36,7.95
2020-03-03T11:43:00Z,24.4,-83.36,7.95
2020-03-03T11:43:05Z,24.4,-83.36,7.95
2020-03-03T11:43:10Z,24.4,-83.36,7.95
2020-03-03T11:43:15Z,24.4,-83.36,7.95
2020-03-03T11:43:20Z,24.4,-83.36,7.95
2020-03-03T11:43:25Z,24.4,-83.36,7.95
2020-03-03T11:43:30Z,24.4,-83.36,7.95
2020-03-03T11:43:35Z,24.4,-83.36,7.95
2020-03-03T11:43:40Z,24.4,-83.36,7.95
2020-03-03T11:43:45Z,24.4,-83.36,7.95
2020-03-03T11:43:50Z,24.4,-83.36,7.95
2020-03-03T11:43:55Z,24.4,-83.36,7.95
2020-03-03T11:44:00Z,24.4,-83.36,7.95
2020-03-03T11:44:05Z,24.4,-83.36,7.95
2020-03-03T11:44:10Z,24.4,-83.36,7.95
2020-03-03T11:44:15Z,24.4,-83.36,7.95
2020-03-03T11:44:20Z,24.4,-83.36,7.95
2020-03-03T11:44:25Z,24.4,-83.36,7.95
2020-03-03T11:44:30Z,24.4,-83.38,7.96
2020-03-03T11:44:35Z,24.4,-83.38,7.96
2020-03-03T11:44:40Z,24.4,-83.38,7.96
2020-03-03T11:44:45Z,24.4,-83.36,7.95
2020-03-03T11:44:50Z,24.4,-83.36,7.95
2020-03-03T11:44:55Z,24.4,-83.38,7.96
2020-03-03T11:45:00Z,24.4,-83.36,7.95
2020-03-03T11:45:05Z,24.4,-83.38,7.96
2020-03-03T11:45:10Z,24.4,-83.36,7.95
2020-03-03T11:45:15Z,24.4,-83.36,7.95
2020-03-03T11:45:20Z,24.4,-83.36,7.95
2020-03-03T11:45:25Z,24.4,-83.38,7.96
2020-03-03T11:45:30Z,24.4,-83.36,7.95
2020-03-03T11:45:35Z,24.4,-83.38,7.96
2020-03-03T11:45:40Z,24.4,-83.38,7.96
2020-03-03T11:45:45Z,24.4,-83.38,7.96
2020-03-03T11:45:50Z,24.4,-83.36,7.95
2020-03-03T11:45:55Z,24.4,-83.38,7.96
2020-03-03T11:46:00Z,24.4,-83.38,7.96
2020-03-03T11:46:05Z,24.4,-83.38,7.96
2020-03-03T11:46:10Z,24.4,-83.38,7.96
2020-03-03T11:46:15Z,24.4,-83.38,7.96
2020-03-03T11:46:20Z,24.4,-83.38,7.96
2020-03-03T11:46:25Z,24.4,-83.38,7.96
2020-03-03T11:46:30Z,24.4,-83.38,7.96
2020-03-03T11:46:35Z,24.4,-83.38,7.96
2020-03-03T11:46:40Z,24.4,-83.38,7.96
2020-03-03T11:46:45Z,24.4,-83.38,7.96
2020-03-03T11:46:50Z,24.4,-83.38,7.96
2020-03-03T11:46:55Z,24.4,-83.38,7.96
2020-03-03T11:47:00Z,24.4,-83.38,7.96
2020-03-03T11:47:05Z,24.4,-83.38,7.96
2020-03-03T11:47:10Z,24.4,-83.38,7.96
2020-03-03T11:47:15Z,24.4,-83.38,7.96
2020-03-03T11:47:20Z,24.4,-83.38,7.96
2020-03-03T11:47:25Z,24.4,-83.38,7.96
2020-03-03T11:47:30Z,24.4,-83.38,7.96
2020-03-03T11:47:35Z,24.4,-83.38,7.96
2020-03-03T11:47:40Z,24.4,-83.38,7.96
2020-03-03T11:47:45Z,24.4,-83.38,7.96
2020-03-03T11:47:50Z,24.4,-83.38,7.96
2020-03-03T11:47:55Z,24.4,-83.36,7.95
2020-03-03T11:48:00Z,24.4,-83.36,7.95
2020-03-03T11:48:05Z,24.4,-83.33,7.95
2020-03-03T11:48:10Z,24.4,-83.36,7.95
2020-03-03T11:48:15Z,24.4,-83.28,7.95
2020-03-03T11:48:20Z,24.4,-83.35,7.95
2020-03-03T11:48:25Z,24.4,-83.35,7.95
2020-03-03T11:48:30Z,24.4,-83.33,7.95
2020-03-03T11:48:35Z,24.4,-83.33,7.95
2020-03-03T11:48:40Z,24.4,-83.32,7.95
2020-03-03T11:48:45Z,24.4,-83.32,7.95
2020-03-03T11:48:50Z,24.4,-83.32,7.95
2020-03-03T11:48:55Z,24.4,-83.32,7.95
2020-03-03T11:49:00Z,24.4,-83.32,7.95
2020-03-03T11:49:05Z,24.4,-81.28,7.92
2020-03-03T11:49:10Z,24.42,-83.33,7.95
2020-03-03T11:49:15Z,24.42,-83.32,7.95
2020-03-03T11:49:20Z,24.42,-83.32,7.95
2020-03-03T11:49:25Z,24.42,-83.3,7.95
2020-03-03T11:49:30Z,24.42,-83.3,7.95
2020-03-03T11:49:35Z,24.42,-83.3,7.95
2020-03-03T11:49:40Z,24.42,-83.3,7.95
2020-03-03T11:49:45Z,24.42,-83.3,7.95
2020-03-03T11:49:50Z,24.42,-83.3,7.95
2020-03-03T11:49:55Z,24.42,-83.3,7.95
2020-03-03T11:50:00Z,24.45,-83.3,7.95
2020-03-03T11:50:05Z,24.45,-83.3,7.95
2020-03-03T11:50:10Z,24.45,-83.3,7.95
2020-03-03T11:50:15Z,24.45,-83.3,7.95
2020-03-03T11:50:20Z,24.45,-83.28,7.95
2020-03-03T11:50:25Z,24.45,-83.3,7.95
2020-03-03T11:50:30Z,24.45,-83.3,7.95
2020-03-03T11:50:35Z,24.45,-83.3,7.95
2020-03-03T11:50:40Z,24.45,-83.3,7.95
2020-03-03T11:50:45Z,24.45,-83.33,7.95
2020-03-03T11:50:50Z,24.45,-83.3,7.95
2020-03-03T11:50:55Z,24.45,-83.3,7.95
2020-03-03T11:51:00Z,24.47,-83.28,7.95
2020-03-03T11:51:05Z,24.47,-83.28,7.95
2020-03-03T11:51:10Z,24.47,-83.28,7.95
2020-03-03T11:51:15Z,24.47,-83.27,7.95
2020-03-03T11:51:20Z,24.47,-83.27,7.95
2020-03-03T11:51:25Z,24.47,-83.27,7.95
2020-03-03T11:51:30Z,24.47,-83.27,7.95
2020-03-03T11:51:35Z,24.47,-83.27,7.95
2020-03-03T11:51:40Z,24.47,-83.25,7.95
2020-03-03T11:51:45Z,24.47,-83.25,7.95
2020-03-03T11:51:50Z,24.47,-83.25,7.95
2020-03-03T11:51:55Z,24.47,-83.25,7.95
2020-03-03T11:52:00Z,24.47,-83.25,7.95
2020-03-03T11:52:05Z,24.47,-83.25,7.95
2020-03-03T11:52:10Z,24.47,-83.25,7.95
2020-03-03T11:52:15Z,24.47,-83.25,7.95
2020-03-03T11:52:20Z,24.47,-83.24,7.95
2020-03-03T11:52:25Z,24.47,-83.24,7.95
2020-03-03T11:52:30Z,24.47,-83.24,7.95
2020-03-03T11:52:35Z,24.47,-83.25,7.95
2020-03-03T11:52:40Z,24.5,-83.24,7.95
2020-03-03T11:52:45Z,24.5,-83.24,7.95
2020-03-03T11:52:50Z,24.5,-83.24,7.95
2020-03-03T11:52:55Z,24.5,-83.24,7.95
2020-03-03T11:53:00Z,24.5,-83.24,7.95
2020-03-03T11:53:05Z,24.5,-83.24,7.95
2020-03-03T11:53:10Z,24.5,-83.24,7.95
2020-03-03T11:53:15Z,24.5,-83.24,7.95
2020-03-03T11:53:20Z,24.5,-83.22,7.95
2020-03-03T11:53:25Z,24.5,-83.24,7.95
2020-03-03T11:53:30Z,24.5,-83.24,7.95
2020-03-03T11:53:35Z,24.5,-83.24,7.95
2020-03-03T11:53:40Z,24.5,-83.24,7.95
2020-03-03T11:53:45Z,24.5,-83.24,7.95
2020-03-03T11:53:50Z,24.5,-83.24,7.95
2020-03-03T11:53:55Z,24.5,-83.24,7.95
2020-03-03T11:54:00Z,24.5,-83.24,7.95
2020-03-03T11:54:05Z,24.5,-83.24,7.95
2020-03-03T11:54:10Z,24.52,-83.24,7.95
2020-03-03T11:54:15Z,24.52,-83.24,7.95
2020-03-03T11:54:20Z,24.52,-83.24,7.95
2020-03-03T11:54:25Z,24.52,-83.24,7.95
2020-03-03T11:54:30Z,24.52,-83.24,7.95
2020-03-03T11:54:35Z,24.52,-83.24,7.95
2020-03-03T11:54:40Z,24.52,-83.24,7.95
2020-03-03T11:54:45Z,24.52,-83.24,7.95
2020-03-03T11:54:50Z,24.52,-83.24,7.95
2020-03-03T11:54:55Z,24.52,-83.24,7.95
2020-03-03T11:55:00Z,24.52,-83.24,7.95
2020-03-03T11:55:05Z,24.52,-83.24,7.95
2020-03-03T11:55:10Z,24.52,-83.24,7.95
2020-03-03T11:55:15Z,24.52,-83.24,7.95
2020-03-03T11:55:20Z,24.52,-83.24,7.95
2020-03-03T11:55:25Z,24.52,-83.24,7.95
2020-03-03T11:55:30Z,24.52,-83.24,7.95
2020-03-03T11:55:35Z,24.52,-83.24,7.95
2020-03-03T11:55:40Z,24.52,-83.24,7.95
2020-03-03T11:55:45Z,24.52,-83.24,7.95
2020-03-03T11:55:50Z,24.52,-83.24,7.95
2020-03-03T11:55:55Z,24.52,-83.24,7.95
2020-03-03T11:56:00Z,24.52,-83.25,7.95
2020-03-03T11:56:05Z,24.54,-83.24,7.95
2020-03-03T11:56:10Z,24.54,-83.24,7.95
2020-03-03T11:56:15Z,24.54,-83.24,7.95
2020-03-03T11:56:20Z,24.54,-83.24,7.95
2020-03-03T11:56:25Z,24.54,-83.24,7.95
2020-03-03T11:56:30Z,24.54,-83.24,7.95
2020-03-03T11:56:35Z,24.54,-83.22,7.95
2020-03-03T11:56:40Z,24.54,-83.24,7.95
2020-03-03T11:56:45Z,24.54,-83.24,7.95
2020-03-03T11:56:50Z,24.54,-83.24,7.95
2020-03-03T11:56:55Z,24.54,-83.24,7.95
2020-03-03T11:57:00Z,24.54,-83.24,7.95
2020-03-03T11:57:05Z,24.57,-83.24,7.95
2020-03-03T11:57:10Z,24.57,-83.24,7.95
2020-03-03T11:57:15Z,24.57,-83.24,7.95
2020-03-03T11:57:20Z,24.57,-83.24,7.95
2020-03-03T11:57:25Z,24.57,-83.27,7.95
2020-03-03T11:57:30Z,24.57,-83.24,7.95
2020-03-03T11:57:35Z,24.57,-83.24,7.95
2020-03-03T11:57:40Z,24.57,-83.24,7.95
2020-03-03T11:57:45Z,24.57,-83.24,7.95
2020-03-03T11:57:50Z,24.57,-83.24,7.95
2020-03-03T11:57:55Z,24.57,-83.22,7.95
2020-03-03T11:58:00Z,24.57,-83.24,7.95
2020-03-03T11:58:05Z,24.57,-83.22,7.95
2020-03-03T11:58:10Z,24.57,-83.24,7.95
2020-03-03T11:58:15Z,24.57,-83.24,7.95
2020-03-03T11:58:20Z,24.57,-83.24,7.95
2020-03-03T11:58:25Z,24.57,-83.22,7.95
2020-03-03T11:58:30Z,24.57,-83.22,7.95
2020-03-03T11:58:35Z,24.57,-83.22,7.95
2020-03-03T11:58:40Z,24.57,-83.24,7.95
2020-03-03T11:58:45Z,24.57,-83.22,7.95
2020-03-03T11:58:50Z,24.57,-83.24,7.95
2020-03-03T11:58:55Z,24.57,-83.24,7.95
2020-03-03T11:59:00Z,24.57,-83.24,7.95
2020-03-03T11:59:05Z,24.57,-83.24,7.95
2020-03-03T11:59:10Z,24.57,-83.24,7.95
2020-03-03T11:59:15Z,24.57,-83.24,7.95
2020-03-03T11:59:20Z,24.57,-83.24,7.95
2020-03-03T11:59:25Z,24.57,-83.24,7.95
2020-03-03T11:59:30Z,24.57,-83.24,7.95
2020-03-03T11:59:35Z,24.57,-83.24,7.95
2020-03-03T11:59:40Z,24.57,-83.24,7.95
2020-03-03T11:59:45Z,24.57,-83.24,7.95
2020-03-03T11:59:50Z,24.57,-83.24,7.95
2020-03-03T11:59:55Z,24.57,-83.25,7.95
2020-03-03T12:00:00Z,24.57,-83.24,7.95
2020-03-03T12:00:05Z,24.57,-83.24,7.95
2020-03-03T12:00:10Z,24.57,-83.25,7.95
2020-03-03T12:00:15Z,24.57,-83.25,7.95
2020-03-03T12:00:20Z,24.57,-83.25,7.95
2020-03-03T12:00:25Z,24.57,-83.25,7.95
2020-03-03T12:00:30Z,24.57,-83.25,7.95
2020-03-03T12:00:35Z,24.59,-83.25,7.95
2020-03-03T12:00:40Z,24.59,-83.25,7.95
2020-03-03T12:00:45Z,24.59,-83.25,7.95
2020-03-03T12:00:50Z,24.59,-83.27,7.95
2020-03-03T12:00:55Z,24.59,-83.25,7.95
2020-03-03T12:01:00Z,24.59,-83.27,7.95
2020-03-03T12:01:05Z,24.59,-83.25,7.95
2020-03-03T12:01:10Z,24.59,-83.27,7.95
2020-03-03T12:01:15Z,24.57,-83.27,7.95
2020-03-03T12:01:20Z,24.57,-83.27,7.95
2020-03-03T12:01:25Z,24.57,-83.27,7.95
2020-03-03T12:01:30Z,24.57,-83.27,7.95
2020-03-03T12:01:35Z,24.57,-83.27,7.95
2020-03-03T12:01:40Z,24.57,-83.27,7.95
2020-03-03T12:01:45Z,24.57,-83.27,7.95
2020-03-03T12:01:50Z,24.57,-83.27,7.95
2020-03-03T12:01:55Z,24.57,-83.28,7.95
2020-03-03T12:02:00Z,24.57,-83.28,7.95
2020-03-03T12:02:05Z,24.57,-83.28,7.95
2020-03-03T12:02:10Z,24.57,-83.28,7.95
2020-03-03T12:02:15Z,24.57,-83.28,7.95
2020-03-03T12:02:20Z,24.57,-83.28,7.95
2020-03-03T12:02:25Z,24.57,-83.28,7.95
2020-03-03T12:02:30Z,24.57,-83.28,7.95
2020-03-03T12:02:35Z,24.57,-83.28,7.95
2020-03-03T12:02:40Z,24.57,-83.28,7.95
2020-03-03T12:02:45Z,24.57,-83.28,7.95
2020-03-03T12:02:50Z,24.57,-83.28,7.95
2020-03-03T12:02:55Z,24.57,-83.3,7.95
2020-03-03T12:03:00Z,24.57,-83.3,7.95
2020-03-03T12:03:05Z,24.57,-83.3,7.95
2020-03-03T12:03:10Z,24.57,-83.3,7.95
2020-03-03T12:03:15Z,24.57,-83.28,7.95
2020-03-03T12:03:20Z,24.57,-83.3,7.95
2020-03-03T12:03:25Z,24.57,-83.3,7.95
2020-03-03T12:03:30Z,24.57,-83.3,7.95
2020-03-03T12:03:35Z,24.57,-83.3,7.95
2020-03-03T12:03:40Z,24.57,-83.3,7.95
2020-03-03T12:03:45Z,24.57,-83.3,7.95
2020-03-03T12:03:50Z,24.57,-83.3,7.95
2020-03-03T12:03:55Z,24.57,-83.3,7.95
2020-03-03T12:04:00Z,24.57,-83.3,7.95
2020-03-03T12:04:05Z,24.57,-83.3,7.95
2020-03-03T12:04:10Z,24.57,-83.3,7.95
2020-03-03T12:04:15Z,24.57,-83.3,7.95
2020-03-03T12:04:20Z,24.57,-83.3,7.95
2020-03-03T12:04:25Z,24.57,-83.32,7.95
2020-03-03T12:04:30Z,24.57,-83.3,7.95
2020-03-03T12:04:35Z,24.57,-83.3,7.95
2020-03-03T12:04:40Z,24.57,-83.3,7.95
2020-03-03T12:04:45Z,24.57,-83.32,7.95
2020-03-03T12:04:50Z,24.57,-83.32,7.95
2020-03-03T12:04:55Z,24.57,-83.32,7.95
2020-03-03T12:05:00Z,24.57,-83.3,7.95
2020-03-03T12:05:05Z,24.57,-83.32,7.95
2020-03-03T12:05:10Z,24.57,-83.32,7.95
2020-03-03T12:05:15Z,24.57,-83.32,7.95
2020-03-03T12:05:20Z,24.57,-83.32,7.95
2020-03-03T12:05:25Z,24.57,-83.32,7.95
2020-03-03T12:05:30Z,24.57,-83.32,7.95
2020-03-03T12:05:35Z,24.57,-83.32,7.95
2020-03-03T12:05:40Z,24.57,-83.33,7.95
2020-03-03T12:05:45Z,24.57,-83.33,7.95
2020-03-03T12:05:50Z,24.57,-83.33,7.95
2020-03-03T12:05:55Z,24.57,-83.33,7.95
2020-03-03T12:06:00Z,24.57,-83.33,7.95
2020-03-03T12:06:05Z,24.57,-83.33,7.95
2020-03-03T12:06:10Z,24.57,-83.33,7.95
2020-03-03T12:06:15Z,24.54,-83.33,7.95
2020-03-03T12:06:20Z,24.54,-83.35,7.95
2020-03-03T12:06:25Z,24.54,-83.35,7.95
2020-03-03T12:06:30Z,24.54,-83.35,7.95
2020-03-03T12:06:35Z,24.54,-83.35,7.95
2020-03-03T12:06:40Z,24.54,-83.36,7.95
2020-03-03T12:06:45Z,24.54,-83.35,7.95
2020-03-03T12:06:50Z,24.54,-83.36,7.95
